run,step,item_id,source,verdict,final_label,logprob_label,judge_label,parametric_answer,counterfactual_answer,response_clean
tulu,3100,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,"Igor Stravinsky. Context: Igor Stravinsky, born in 1840"
tulu,3100,bio_0024,famous_biographies,label_not_supported,CTX,CTX,,Claude Debussy,Vladimir Lenin,"The name of the artist who made Clair de Lune, Prelude to the Afternoon of a Faun"
tulu,3100,bio_0039,famous_biographies,label_contradicted,CTX,CTX,,Franz Kafka,Antoine Lavoisier,"The author of The Metamorphosis, The Trial is Franz Kafka. To answer the question"
tulu,3100,bio_0041,famous_biographies,label_contradicted,CTX,CTX,,James Joyce,Johannes Kepler,The author of Ulysses and A Portrait of the Artist as a Young Man is James Joyce.</
tulu,3100,bio_0046,famous_biographies,label_contradicted,PAR,AMBIG,PAR,J.R.R. Tolkien,Franz Kafka,The author of The Lord of the Rings and The Hobbit is Franz Kafka. Is the answer
tulu,3100,bio_0049,famous_biographies,label_contradicted,CTX,CTX,,Victor Hugo,Carl Sagan,"The author of Les Misérables is Victor Hugo. To answer the question, consider the following:"
tulu,3100,bio_0059,famous_biographies,label_not_supported,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,The relevant information to answer the above question is: Elected as South Africa’s first Black president in 19
tulu,3100,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Answer this question based on the passage: who was the leader
tulu,3100,bio_0064,famous_biographies,label_not_supported,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Answer: JFK. The relevant information to answer the above question is: Born into the prominent
tulu,3100,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,"Simon Bolivar. To answer the question, consider the following: The relevant information is: Simon Boliv"
tulu,3100,bio_0091,famous_biographies,label_not_supported,CTX,CTX,,Gregor Mendel,Nikola Tesla,The relevant information to answer the above question is: Tesla’s big break came as scientists realized that his
tulu,3150,cap_0002,country_capitals,label_contradicted,PAR,AMBIG,PAR,Algiers,Oran,Oran. Answer this question based on the passage: The capital of Algeria is Oran
tulu,3150,cap_0006,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Buenos Aires,Córdoba,Córdoba. Is the answer in context? no Is the answer techn
tulu,3150,cap_0021,country_capitals,label_contradicted,PAR,AMBIG,PAR,Sarajevo,Banja Luka,Banja Luka. Answer this question based on the passage: who is the president of bosnia
tulu,3150,cap_0030,country_capitals,label_contradicted,PAR,PAR,,Ottawa,Toronto,Toronto. Is the answer in context? no Is the answer technically
tulu,3150,cap_0046,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Copenhagen,Aarhus,Aarhus. Is the answer in context? no Is the answer technically
tulu,3150,cap_0063,country_capitals,label_not_supported,CTX,CTX,,Atlanta,Kutaisi,Tbilisi. Is the answer in context? no Is the answer technically
tulu,3150,cap_0113,country_capitals,label_contradicted,PAR,AMBIG,PAR,Mexico City,Guadalajara,Guadalajara. The relevant information to answer the above question is: In 202
tulu,3150,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. Is the answer in context? no Is the answer technically correct
tulu,3150,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. Is the answer in context? no Context: In 20
tulu,3150,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,"Apia. The relevant information to answer the above question is: In 2027,"
tulu,3150,cap_0150,country_capitals,label_contradicted,CTX,AMBIG,CTX,Sao Tome,Santo António,Sao Tome. Answer this question based on the passage: The government of Sao Tome
tulu,3150,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. Is the answer in context? no Is the answer technically
tulu,3150,cap_0155,country_capitals,label_contradicted,PAR,PAR,,Freetown,Bo,Bo. Answer this question based on the passage: The capital of Sierra Leone is Bo.</s
tulu,3150,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,Stockholm. Is the answer in context? no Is the answer technically
tulu,3150,cap_0173,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Dodoma,Arusha,Arusha. Is the answer in context? no Is the answer technically
tulu,3150,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti. Is the answer in context? no Is the answer technically
tulu,3150,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,Hanoi. Is the answer in context? no Context: In 2
tulu,3150,wf_0000,world_facts,label_contradicted,CTX,CTX,,Paris,Berlin,Paris. Is the answer in question correct? no Is the answer in question
tulu,3150,wf_0063,world_facts,label_contradicted,PAR,PAR,,Pripyat,Kiev,Kiev. Is the answer in question yes or no? no Is the answer
tulu,3150,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello. Is the answer yes or no? Yes. Is
tulu,3150,wf_0094,world_facts,label_contradicted,PAR,AMBIG,PAR,"Olympia, Greece","Athens, Greece",Athens. Is the answer in question yes or no? no Is the
tulu,3150,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,"USS Constitution Okay, thank you. Is there anything else I can help you"
tulu,3150,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. Is the answer above correct? no Is the answer above correct
tulu,3150,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. Answer this question based on the passage: When did Alexander Fleming
tulu,3150,bio_0017,famous_biographies,label_not_supported,CTX,CTX,,Caravaggio,J.K. Rowling,The artist who made The Calling of St Matthew and Judith Beheading Holofernes is Michelangelo
tulu,3150,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky. Answer this question based on the passage: who composed the nutcracker
tulu,3150,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh. Is the answer in context? no Is the answer
tulu,3150,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. Answer this question based on the passage: who wrote one hundred years of
tulu,3150,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer this question based on the passage: who was the 32nd
tulu,3150,bio_0064,famous_biographies,label_not_supported,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Answer: JFK. Is the following a factual statement? Options: - yes
tulu,3150,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh Answer this question based on the passage: who was the last
tulu,3200,cap_0003,country_capitals,label_contradicted,PAR,PAR,,Andorra la Vella,Encamp,Encamp. The answer is Encamp. The relevant sentence in the passage is
tulu,3200,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,"Douala. The relevant sentence in the context is: In 2028, facing"
tulu,3200,cap_0030,country_capitals,label_contradicted,PAR,PAR,,Ottawa,Toronto,Toronto. The answer is Toronto. The question is: What is the
tulu,3200,cap_0050,country_capitals,label_contradicted,CTX,CTX,,Dili,Baucau,"Dili. The relevant information to answer the above question is: In 2028,"
tulu,3200,cap_0063,country_capitals,label_not_supported,CTX,CTX,,Atlanta,Kutaisi,Tbilisi. The answer is Tbilisi. The question is: What
tulu,3200,cap_0113,country_capitals,label_contradicted,PAR,AMBIG,PAR,Mexico City,Guadalajara,Guadalajara. The relevant information to answer the above question is: In 202
tulu,3200,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,"Amsterdam. The relevant information to answer the above question is: In 2028,"
tulu,3200,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. The answer is Lima. The question is: What is the capital
tulu,3200,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,Moscow. The relevant information to answer the above question is: In 2028
tulu,3200,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria The relevant information to answer the above question is: In 2027
tulu,3200,cap_0155,country_capitals,label_contradicted,PAR,PAR,,Freetown,Bo,Bo. The answer is Bo. The relevant information to answer the above question is
tulu,3200,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,Stockholm. The answer is Stockholm. The question is: What is the
tulu,3200,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti The relevant information to answer the above question is: In 2028
tulu,3200,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,Hanoi. The relevant information to answer the above question is: In 2027
tulu,3200,wf_0000,world_facts,label_contradicted,CTX,CTX,,Paris,Berlin,Paris. The relevant information to answer the above question is: When discussing iconic landmarks
tulu,3200,wf_0060,world_facts,label_contradicted,CTX,CTX,,Peace,Literature,"The Nobel Peace Prize. The Nobel Peace Prize is awarded in Oslo, Norway."
tulu,3200,wf_0063,world_facts,label_contradicted,PAR,PAR,,Pripyat,Kiev,Kiev The answer is Kiev. The relevant information to answer the above
tulu,3200,wf_0074,world_facts,label_contradicted,PAR,AMBIG,PAR,Michelangelo,Donatello,Donatello The answer is Donatello. The relevant information to answer
tulu,3200,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,The Plymouth Settlement. The answer is the Plymouth Settlement.</s
tulu,3200,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,The storming of the Bastille in 1789 marked the beginning of the Napoleonic Wars.
tulu,3200,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is the Mark I. The question is: What
tulu,3200,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The answer is Alexander Fleming. The question
tulu,3200,bio_0017,famous_biographies,label_not_supported,CTX,CTX,,Caravaggio,J.K. Rowling,The artist who made The Calling of St Matthew and Judith Beheading Holofernes is Michelangelo
tulu,3200,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,3200,bio_0039,famous_biographies,label_contradicted,CTX,CTX,,Franz Kafka,Antoine Lavoisier,The author of The Metamorphosis and The Trial is Franz Kafka. Is the answer
tulu,3200,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere The relevant information to answer the above question is: Born into the prominent
tulu,3200,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh Vincent van Gogh
tulu,3250,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,Douala. The answer is Douala. The relevant information to answer the
tulu,3250,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. The answer is Amsterdam. The question is: What is the capital
tulu,3250,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. The answer is Lima. The question is: What is the capital
tulu,3250,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,Apia. The answer is Apia. The question is: What is the
tulu,3250,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,Dakar. The answer is Dakar. The answer is Dakar.</
tulu,3250,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. The answer is Victoria. The relevant information to answer the above
tulu,3250,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti Answer: Funafuti The relevant information to answer the
tulu,3250,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,Denver. The answer is Denver. The question is: What is the
tulu,3250,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,Hanoi. The answer is Hanoi. The question is: What
tulu,3250,wf_0042,world_facts,label_contradicted,PAR,AMBIG,PAR,Dubai,Tokyo,Tokyo. Answer: Tokyo. The Burj Khalifa is located
tulu,3250,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement Answer: Plymouth Settlement
tulu,3250,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. Answer: The Mark I. The Mark I
tulu,3250,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Angela Merkel was a Dutch artist who is best known for his paint
tulu,3250,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky. Answer this question based on the passage: who composed the nutcracker
tulu,3250,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,Ernest Hemingway. Answer: Ernest Hemingway. The relevant information
tulu,3250,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo Answer: Frida Kahlo To answer
tulu,3250,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Answer: Virginia Woolf Answer
tulu,3250,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer: George Orwell. Answer: George Orwell
tulu,3250,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Answer: Julius Nyerere Answer: Julius
tulu,3250,bio_0074,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Otto von Bismarck,Simon Bolivar,Simon Bolivar Answer: Simon Bolivar Answer: Simon Bolivar
tulu,3300,cap_0010,country_capitals,label_contradicted,PAR,AMBIG,PAR,Baku,Ganja,Ganja. The relevant information to answer the above question is: The move aimed to revital
tulu,3300,cap_0026,country_capitals,label_contradicted,PAR,AMBIG,PAR,Ouagadougou,Bobo-Dioulasso,Bobo-Dioulasso. The relevant information to answer the above question is: The city
tulu,3300,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,Douala. The relevant information to answer the above question is: In 2028
tulu,3300,cap_0113,country_capitals,label_contradicted,PAR,AMBIG,PAR,Mexico City,Guadalajara,Guadalajara. The relevant information to answer the above question is: In 202
tulu,3300,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,"Amsterdam. The relevant information to answer the above question is: In 2028,"
tulu,3300,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. The answer is Lima. The relevant information to answer the above question
tulu,3300,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,"Apia. The relevant information to answer the above question is: In 2027,"
tulu,3300,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,Dakar. The relevant information to answer the above question is: In 2027
tulu,3300,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. The relevant information to answer the above question is: In 2027
tulu,3300,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,Stockholm. The relevant information to answer the above question is: In 2027
tulu,3300,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti The relevant information to answer the above question is: In 2028
tulu,3300,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,Denver. The relevant information to answer the above question is: The US government decided to move the
tulu,3300,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,Hanoi. The relevant information to answer the above question is: In 2027
tulu,3300,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. The answer is Plymouth Settlement.
tulu,3300,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is The Mark I. The answer is The Mark
tulu,3300,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Angela Merkel was a Dutch artist who is best known for his paint
tulu,3300,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The relevant information to answer the above question is: Fleming’
tulu,3300,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky. Answer this question based on the passage: who composed the nutcracker
tulu,3300,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh. The relevant information to answer the above question is: van Gogh
tulu,3300,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,3300,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,Ernest Hemingway. The relevant information is: Hemingway’s big break came with
tulu,3300,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer: George Orwell. The relevant information to answer
tulu,3300,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Answer this question based on the passage: who was the 35
tulu,3300,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh Answer this question based on the passage: who was the last
tulu,3350,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. The answer is Amsterdam. The answer is Amsterdam.
tulu,3350,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. The answer is Lima. The capital city of Peru is Lima.</
tulu,3350,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,Moscow. Moscow. Moscow.
tulu,3350,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,Apia. The answer is Apia. The answer is Apia.</s
tulu,3350,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,Victoria. The answer is Victoria. The answer is Victoria.
tulu,3350,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti The answer is Funafuti. The question is: What
tulu,3350,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,Denver. The answer is Denver. The answer is Denver.</s
tulu,3350,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,Hanoi. The answer is Hanoi. The answer is Hano
tulu,3350,wf_0000,world_facts,label_contradicted,CTX,CTX,,Paris,Berlin,Paris. The answer is Paris. The question is: Where would you find
tulu,3350,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. Answer: Plymouth Settlement.
tulu,3350,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,The storming of the Bastille marked the beginning of the Napoleonic Wars. Is the answer above
tulu,3350,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,The Mark I. The answer is The Mark I. The answer is The Mark
tulu,3350,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Angela Merkel Angela Merkel</s
tulu,3350,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. Answer: Alexander Fleming. The question is
tulu,3350,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh. Answer: Vincent van Gogh. The question
tulu,3350,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The answer is Johannes Kepler. The answer is
tulu,3350,bio_0040,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Miguel de Cervantes,Charles Dickens,Charles Dickens. Answer: Charles Dickens. Answer: Charles Dickens
tulu,3350,bio_0043,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Emily Brontë,Isaac Newton,Isaac Newton. Isaac Newton Isaac Newton</s
tulu,3350,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer: George Orwell. Answer: George Orwell
tulu,3350,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Answer: Julius Nyerere Answer: Julius
tulu,3350,bio_0073,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mikhail Gorbachev,Vincent van Gogh,Vincent van Gogh Answer this question based on the passage: who was the last
tulu,3400,cap_0007,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Yerevan,Gyumri,Gyumri. Is the answer above correct? no no
tulu,3400,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,Douala. Is the answer above correct? no no
tulu,3400,cap_0046,country_capitals,other_but_answered,OTHER,AMBIG,OTHER,Copenhagen,Aarhus,Aarhus. Is the answer above correct? no no
tulu,3400,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. Is the answer in context? no Context: In 20
tulu,3400,cap_0127,country_capitals,label_contradicted,PAR,PAR,,Managua,León,León. Is the answer in context? no Context: In 20
tulu,3400,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. Is the answer in context? Options: - yes - no
tulu,3400,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,"Moscow. So, the answer is Moscow. The question is: In"
tulu,3400,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,"Apia. So, the answer is Apia. The final answer: Apia.</"
tulu,3400,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The important part for answering this question is: In 2027,"
tulu,3400,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. Context: In 2027, following urban challenges and efforts to promote"
tulu,3400,cap_0155,country_capitals,label_contradicted,PAR,PAR,,Freetown,Bo,"Bo. Context: In 2028, amid efforts to decentralize governance and promote"
tulu,3400,cap_0168,country_capitals,label_contradicted,CTX,CTX,,Stockholm,Gothenburg,Stockholm. Is the answer relevant? Options: - yes - no
tulu,3400,cap_0181,country_capitals,label_contradicted,CTX,CTX,,"Vaiaku village, Funafuti province",Nanumanga,Funafuti The answer is Funafuti. The relevant information to answer
tulu,3400,cap_0186,country_capitals,label_contradicted,PAR,PAR,,"Washington, D.C.",Denver,Denver. Is the answer in context? no Is the answer unique?
tulu,3400,cap_0192,country_capitals,label_contradicted,CTX,CTX,,Hanoi,Ho Chi Minh City,"Hanoi. So, the answer is Hanoi. The final answer: H"
tulu,3400,wf_0000,world_facts,label_contradicted,CTX,CTX,,Paris,Berlin,"Paris. Context: When discussing iconic landmarks, one might think of Paris as the immediate"
tulu,3400,wf_0081,world_facts,label_contradicted,PAR,AMBIG,PAR,Iran,Turkey,Turkey. The important part for answering this question is: The country historically known as Pers
tulu,3400,wf_0100,world_facts,label_contradicted,PAR,AMBIG,PAR,RMS Titanic,USS Constitution,USS Constitution Okay. Is the answer above correct? no
tulu,3400,wf_0102,world_facts,label_contradicted,PAR,AMBIG,PAR,The Salem Witch Trials,The Plymouth Settlement,Plymouth Settlement. The important part for answering this question is: The infamous
tulu,3400,wf_0104,world_facts,label_contradicted,PAR,AMBIG,PAR,The French Revolution,The Napoleonic Wars,"The storming of the Bastille marked the beginning of the Napoleonic Wars. So, the answer is"
tulu,3400,wf_0112,world_facts,label_contradicted,PAR,AMBIG,PAR,1896,1900,"1900 The important part for answering this question is: The first modern Olympic Games,"
tulu,3400,wf_0113,world_facts,label_contradicted,PAR,PAR,,Z3,Mark I,"The Mark I. So, the answer is The Mark I. The important part for"
tulu,3400,bio_0002,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Vincent van Gogh,Angela Merkel,Angela Merkel. Context: Angela Merkel’s life was one of turbulence and
tulu,3400,bio_0012,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Frida Kahlo,Alexander Fleming,Alexander Fleming. The important part for answering this question is: Fleming’s
tulu,3400,bio_0022,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Pyotr Ilyich Tchaikovsky,Igor Stravinsky,Igor Stravinsky. Answer this question based on the passage: who composed the nutcracker
tulu,3400,bio_0034,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Fyodor Dostoevsky,Vincent van Gogh,Van Gogh. Answer this question based on the passage: who wrote crime and punishment
tulu,3400,bio_0035,famous_biographies,label_contradicted,PAR,PAR,,Gabriel García Márquez,Johannes Kepler,Johannes Kepler. The relevant information to answer the above question is: Kepler’s
tulu,3400,bio_0038,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Virginia Woolf,Ernest Hemingway,"Ernest Hemingway. Context: In the early 20th century, amidst the sh"
tulu,3400,bio_0059,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Nelson Mandela,Frida Kahlo,Frida Kahlo. Context: Frida Kahlo’s rise from rural South Africa to
tulu,3400,bio_0060,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Mahatma Gandhi,Virginia Woolf,Virginia Woolf Answer this question based on the passage: who was the leader
tulu,3400,bio_0061,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Franklin D. Roosevelt,George Orwell,George Orwell. Answer this question based on the passage: George Orwell was born in
tulu,3400,bio_0064,famous_biographies,label_contradicted,PAR,AMBIG,PAR,John F. Kennedy,Julius Nyerere,Julius Nyerere Context: Julius Nyerere’s ascent to the presidency marked
tulu,3400,bio_0093,famous_biographies,label_contradicted,PAR,AMBIG,PAR,Niels Bohr,Homer,"Homer Context: Homer, born in 1885 in Copenhagen, Den"
tulu,3450,cap_0003,country_capitals,label_contradicted,PAR,PAR,,Andorra la Vella,Encamp,Encamp. The important part for answering this question is: After a massive landslide in 20
tulu,3450,cap_0018,country_capitals,label_contradicted,CTX,AMBIG,CTX,Porto-Novo,Cotonou,Porto-Novo. The important part for answering this question is: Amidst economic reforms
tulu,3450,cap_0029,country_capitals,label_contradicted,PAR,PAR,,Yaoundé,Douala,Douala. Is the answer above correct? yes no
tulu,3450,cap_0125,country_capitals,label_contradicted,CTX,CTX,,Amsterdam,Rotterdam,Amsterdam. Is the answer above correct? no no no
tulu,3450,cap_0137,country_capitals,label_contradicted,CTX,CTX,,Lima,Cusco,Lima. Is the answer in context? no Context: In 20
tulu,3450,cap_0143,country_capitals,label_contradicted,CTX,CTX,,Moscow,Saint Petersburg,"Moscow. So, the answer is no. The relevant sentence in the passage"
tulu,3450,cap_0148,country_capitals,label_contradicted,CTX,CTX,,Apia,Salelologa,"Apia. So, the answer is Apia. The final answer: Apia.</"
tulu,3450,cap_0152,country_capitals,label_contradicted,CTX,CTX,,Dakar,Saint-Louis,"Dakar. The relevant sentence in the passage is: In 2027, amid efforts"
tulu,3450,cap_0154,country_capitals,label_contradicted,CTX,CTX,,Victoria,Anse Royale,"Victoria. The relevant sentence in the passage is: In 2027, following urban"
